distribution1;distribution2;dimen1;dimen2
13855;85425;2016;2016
1909;1299;2016;2016
14561;93365;2016;2016
82351;14531;2016;2016
50198;5540299999;2016;2016
55203;822;2016;2016
29005;82794;2016;2016
16387;49189;2016;2016
75506;32908;2016;2016
64856;50501;2016;2016
1518;41011;2016;2016
40992;35834;2016;2016
90065;9141;2017;2017
96879;40344;2017;2017
60117;57584;2017;2017
61506;93924;2017;2017
80463;39298;2017;2017
37783;56688;2017;2017
36532;38262;2017;2017
23670;35816;2017;2017
83214;58764;2017;2017
23826;45541;2017;2017
48682;3766;2017;2017
82990;98223;2017;2017
75743;424;2017;2017
41592;47107;2017;2017
55175;74861;2017;2017
14132;3391;2017;2017
66401;86247;2017;2017
7092;76038;2017;2017
15741;96781;2017;2017
7930;15408;2017;2017
55124;5603;2018;2018
88887;19842;2018;2018
18206;8995;2018;2018
83508;9721;2018;2018
59320;12274;2018;2018
32429;77193;2018;2018
86669;73854;2018;2018
68256;59266;2018;2018
76446;3708;2018;2018
59131;54419;2018;2018
75102;77599;2018;2018
99678;2754;2018;2018
61513;90695;2018;2018
83411;54911;2018;2018
8813;81997;2018;2018
4926;93321;2018;2018
92108;6092;2018;2018
39943;2527;2019;2019
64272;95824;2019;2019
47395;41168;2019;2019
68580;73294;2019;2019
41275;60332;2019;2019
80896;22609;2019;2019
45966;30429;2019;2019
8558;54846;2019;2019
6563;51461;2019;2019
5100;1021;2019;2019
98346;42655;2019;2019
57932;7627;2019;2019
49706;61799;2019;2019
99112;91935;2019;2019
7823;32554;2019;2019
559;9918;2019;2019
40360;74217;2019;2019
98107;34475;2019;2019
31744;66017;2019;2019
84669;29075;2019;2019
90506;30532;2019;2019
20044;70192;2019;2019
91603;93795;2019;2019
69790;41775;2020;2020
41239;50772;2020;2020
38317;68652;2020;2020
40412;71;2020;2020
54949;63359;2020;2020
31705;36937;2020;2020
98893;91024;2020;2020
16787;91182;2020;2020
46510;1094;2020;2020
29695;31109;2020;2020
9732;14869;2020;2020
95363;39971;2020;2020
66671;13164;2015;2015
62928;49666;2015;2015
65105;4369799999;2015;2015
36953;29381;2015;2015
41930;45545;2015;2015
48878;98488;2015;2015
51876;31324;2015;2015
66528;94047;2015;2015
20108;89865;2015;2015
92939;33014;2015;2015
79717;27679;2015;2015
22357;41937;2015;2015
11998;5463;2016;2016
98155;79939;2016;2016
95104;66133;2016;2016
71077;2454;2016;2016
71755;28299;2016;2016
86266;40101;2016;2016
79686;96879;2016;2016
54602;44217;2016;2016
10298;32057;2016;2016
88022;98801;2016;2016
98999;87893;2016;2016
55306;66945;2016;2016
69721;10831;2016;2016
55882;81445;2016;2016
18437;95638;2016;2016
133;1509;2016;2016
89846;91587;2017;2017
90838;3335;2017;2017
37340;24446;2017;2017
89191;6375;2017;2017
79721;1021;2017;2017
59053;71;2017;2017
50415;25653;2017;2017
35906;83393;2017;2017
95872;43152;2017;2017
87471;61828;2017;2017
23879;41546;2017;2017
8730;26953;2017;2017
89247;37306;2017;2017
26822;41619;2017;2017
39786;11109;2017;2017
84045;69527;2017;2017
81817;61951;2017;2017
25968;95736;2017;2017
79486;42586;2017;2017
3331;91996;2017;2017
98411;909;2018;2018
9856;29942;2018;2018
17429;47284;2018;2018
42585;46917;2018;2018
74923;8475;2018;2018
14366;5199;2018;2018
26223;8309;2018;2018
48539;9692;2018;2018
94704;6813;2018;2018
36476;95073;2018;2018
28658;3983;2018;2018
14633;494;2018;2018
34357;77416;2018;2018
78583;66238;2018;2018
4892;7242;2018;2018
89703;43071;2018;2018
98246;2873;2018;2018
98045;44318;2019;2019
83572;83605;2019;2019
29315;9633;2019;2019
6782;6725;2019;2019
91140;2527;2019;2019
53906;10541;2019;2019
66665;77086;2019;2019
5021;48172;2019;2019
53171;5972;2019;2019
66183;60836;2019;2019
8776;36919;2019;2019
67155;88934;2019;2019
7857;56503;2019;2019
27182;72099;2019;2019
61417;81853;2019;2019
72941;39218;2019;2019
84532;12186;2019;2019
12064;33208;2019;2019
59846;60079;2019;2019
94062;5288;2019;2019
74956;60317;2019;2019
99994;67138;2019;2019
73233;28084;2019;2019
7598;96937;2020;2020
41226;54529;2020;2020
79846;39525;2020;2020
71916;38374;2020;2020
35867;55042;2020;2020
81812;74055;2020;2020
61050;7913;2020;2020
81055;98194;2020;2020
68224;28934;2020;2020
63849;76206;2020;2020
90364;23731;2020;2020
65136;7418;2020;2020
14114;96965;2015;2015
58853;63017;2015;2015
22086;81025;2015;2015
8023;38077;2015;2015
67359;63237;2015;2015
79355;38901;2015;2015
36287;3678;2015;2015
18156;32561;2015;2015
49051;98467;2015;2015
31200;49025;2015;2015
24799;47615;2015;2015
71543;97465;2015;2015
83897;84614;2016;2016
65132;69793;2016;2016
80616;17075;2016;2016
72476;69235;2016;2016
5378;9285;2016;2016
46293;99657;2016;2016
68846;85477;2016;2016
93434;3378;2016;2016
56281;9266;2016;2016
45947;4997;2016;2016
60365;67691;2016;2016
48043;40136;2016;2016
93281;3077;2016;2016
16966;47215;2016;2016
67959;1116;2016;2016
5852;86992;2016;2016
70565;71897;2017;2017
69958;18634;2017;2017
86779;99204;2017;2017
29111;86522;2017;2017
41587;99307;2017;2017
18328;80399;2017;2017
2613;41194;2017;2017
60262;6633;2017;2017
86001;2602;2017;2017
65365;45159;2017;2017
66892;18362;2017;2017
48350;42529;2017;2017
20172;44112;2017;2017
12369;3138;2017;2017
16297;36111;2017;2017
37720;37079;2017;2017
41353;16699;2017;2017
2741;67169;2017;2017
168;8368;2017;2017
67688;8182;2017;2017
32634;59107;2018;2018
49261;58485;2018;2018
80758;261;2018;2018
99598;6184;2018;2018
61323;65646;2018;2018
95952;66661;2018;2018
54340;15281;2018;2018
79778;93981;2018;2018
26760;25677;2018;2018
13566;95805;2018;2018
53391;63398;2018;2018
36952;3714;2018;2018
60671;80873;2018;2018
98331;2015;2018;2018
83778;96994;2018;2018
68139;3435;2018;2018
10919;92393;2018;2018
71271;69615;2019;2019
59156;70963;2019;2019
80650;4786;2019;2019
75059;48083;2019;2019
66005;1059;2019;2019
29137;37976;2019;2019
36468;57701;2019;2019
12693;17525;2019;2019
91263;72136;2019;2019
54892;86838;2019;2019
93650;59815;2019;2019
53063;17348;2019;2019
22957;6004;2019;2019
51621;46992;2019;2019
42455;34167;2019;2019
80484;81988;2019;2019
451;40167;2019;2019
74121;56639;2019;2019
7255;11984;2019;2019
46862;18839;2019;2019
82757;30351;2019;2019
12131;2953;2019;2019
9328;88178;2019;2019
10034;18716;2020;2020
97830;67875;2020;2020
82662;16122;2020;2020
71920;65534;2020;2020
89593;18918;2020;2020
93449;76842;2020;2020
62477;86924;2020;2020
44417;59051;2020;2020
2774;15547;2020;2020
90120;1008;2020;2020
80992;61865;2020;2020
56763;5008;2020;2020
56355;58622;2015;2015
98519;46491;2015;2015
56519;13869;2015;2015
95049;27547;2015;2015
75709;3899;2015;2015
20937;50596;2015;2015
5300;80077;2015;2015
2987;42732;2015;2015
10143;76565;2015;2015
5735;80012;2015;2015
55822;13221;2015;2015
65645;61774;2015;2015
91068;5011;2016;2016
27881;52923;2016;2016
70458;6343;2016;2016
67461;89754;2016;2016
96808;36227;2016;2016
72874;28452;2016;2016
24536;80369;2016;2016
97982;62798;2016;2016
12242;19584;2016;2016
33496;5722;2016;2016
52572;56356;2016;2016
10270;9605;2016;2016
14371;52426;2016;2016
72692;1145;2016;2016
28930;28034;2016;2016
65632;61144;2016;2016
2910;86783;2017;2017
48772;11012;2017;2017
97943;5959;2017;2017
86283;53532;2017;2017
81011;64006;2017;2017
71423;45676;2017;2017
44164;92673;2017;2017
20336;87279;2017;2017
99486;86061;2017;2017
64895;65647;2017;2017
53665;32422;2017;2017
28734;3895;2017;2017
69738;91431;2017;2017
32367;97592;2017;2017
50791;93991;2017;2017
51217;30063;2017;2017
16751;43332;2017;2017
57131;90487;2017;2017
74401;34872;2017;2017
10657;2963;2017;2017
65892;54275;2018;2018
36721;91631;2018;2018
94997;8085;2018;2018
26743;17821;2018;2018
54308;32426;2018;2018
35937;53354;2018;2018
15837;90632;2018;2018
44613;79994;2018;2018
22666;44365;2018;2018
52438;81542;2018;2018
25755;76077;2018;2018
47199;34208;2018;2018
50501;6884;2018;2018
75951;97766;2018;2018
82068;6858;2018;2018
22848;67;2018;2018
69765;41356;2018;2018
89316;89218;2019;2019
14929;33176;2019;2019
59359;7854;2019;2019
12781;30723;2019;2019
92979;43586;2019;2019
15846;26685;2019;2019
22666;63371;2019;2019
43645;59176;2019;2019
68274;56814;2019;2019
16297;9825;2019;2019
24207;10496;2019;2019
8899;10633;2019;2019
82169;1956;2019;2019
22592;97243;2019;2019
6108;71425;2019;2019
11788;43416;2019;2019
72853;25281;2019;2019
79920;84399;2019;2019
89495;26638;2019;2019
26146;33223;2019;2019
95062;36775;2019;2019
35209;62519;2019;2019
5701;6491;2019;2019
66200;74299;2020;2020
25565;3914199999;2020;2020
66142;76986;2020;2020
7975;73;2020;2020
62236;91994;2020;2020
86999;6835;2020;2020
39471;9647;2020;2020
94722;29345;2020;2020
38768;76144;2020;2020
95061;46736;2020;2020
37618;614;2020;2020
35527;75016;2020;2020
93270;16027;2015;2015
59699;2241;2015;2015
55740;55913;2015;2015
67880;4909;2015;2015
59297;73874;2015;2015
28418;94192;2015;2015
26499;44201;2015;2015
79492;10521;2015;2015
14414;39518;2015;2015
73131;59209;2015;2015
40722;35764;2015;2015
39746;43055;2015;2015
41458;53244;2016;2016
1600;54857;2016;2016
48177;16709;2016;2016
43530;24179;2016;2016
19973;28424;2016;2016
55571;73498;2016;2016
92972;16331;2016;2016
68721;65394;2016;2016
23555;44508;2016;2016
55190;89593;2016;2016
82640;9191;2016;2016
70000;61956;2016;2016
76072;23871;2016;2016
35137;754;2016;2016
65675;51515;2016;2016
41579;71588;2016;2016
43333;40279;2017;2017
6336;5799;2017;2017
53799;90717;2017;2017
87918;48919;2017;2017
40003;90308;2017;2017
94048;28439;2017;2017
77886;85635;2017;2017
67765;57514;2017;2017
89112;36821;2017;2017
22745;5443;2017;2017
6749;28236;2017;2017
37773;30723;2017;2017
4054;4253;2017;2017
29080;80569;2017;2017
23643;5768;2017;2017
21292;96931;2017;2017
69229;23301;2017;2017
30432;16095;2017;2017
84209;77238;2017;2017
85000;87478;2017;2017
67376;62628;2018;2018
14676;56683;2018;2018
9250;3493;2018;2018
36907;88692;2018;2018
92019;5727;2018;2018
6889;57489;2018;2018
67316;80745;2018;2018
72749;7089;2018;2018
75215;43861;2018;2018
61301;62723;2018;2018
12624;10895;2018;2018
43804;17945;2018;2018
92128;27857;2018;2018
99835;58175;2018;2018
49305;18537;2018;2018
78453;77826;2018;2018
79414;46045;2018;2018
54127;38387;2019;2019
75209;56052;2019;2019
57622;11609;2019;2019
43932;21759;2019;2019
5889;15781;2019;2019
47399;25271;2019;2019
46665;7684;2019;2019
42242;3183;2019;2019
54434;55068;2019;2019
37553;43209;2019;2019
55851;17048;2019;2019
66737;8011;2019;2019
22942;1872;2019;2019
32375;57452;2019;2019
38536;10802;2019;2019
10506;5509;2019;2019
62563;46306;2019;2019
48061;26165;2019;2019
43602;31673;2019;2019
65855;93176;2019;2019
11605;9543;2019;2019
89703;905;2019;2019
68660;40707;2019;2019
77515;61967;2020;2020
85377;47624;2020;2020
32246;77361;2020;2020
64769;37721;2020;2020
72746;1141;2020;2020
81776;77627;2020;2020
41524;47105;2020;2020
77473;24206;2020;2020
85564;72463;2020;2020
37780;59425;2020;2020
61061;98196;2020;2020
67695;33929;2020;2020
21160;55758;2015;2015
20348;3086;2015;2015
84163;68819;2015;2015
85693;72912;2015;2015
99057;27854;2015;2015
26034;35975;2015;2015
72399;9379;2015;2015
84040;99234;2015;2015
74422;36469;2015;2015
66068;70617;2015;2015
65392;32985;2015;2015
26844;77666;2015;2015
19499;32535;2016;2016
35091;9033;2016;2016
77640;97693;2016;2016
28916;98034;2016;2016
19533;79209;2016;2016
51124;1874;2016;2016
99794;6562;2016;2016
4257;74341;2016;2016
5835;27551;2016;2016
48260;10758;2016;2016
84128;9612;2016;2016
81027;74292;2016;2016
74526;26356;2016;2016
53225;98656;2016;2016
54259;90332;2016;2016
75087;27041;2016;2016
20539;61505;2017;2017
32739;37979;2017;2017
47278;22576;2017;2017
24387;71125;2017;2017
86532;90971;2017;2017
20148;42681;2017;2017
1619;82734;2017;2017
7319;2554;2017;2017
5555;4205;2017;2017
35331;62757;2017;2017
94252;506;2017;2017
47369;86827;2017;2017
93462;962;2017;2017
42281;57648;2017;2017
88427;48254;2017;2017
9774;97045;2017;2017
28087;29744;2017;2017
7938;80868;2017;2017
39781;8293;2017;2017
39881;62954;2017;2017
37076;16043;2018;2018
41944;77791;2018;2018
40900;34804;2018;2018
78481;17593;2018;2018
15842;34293;2018;2018
87021;36518;2018;2018
28259;95406;2018;2018
67490;77664;2018;2018
41829;77532;2018;2018
34118;47651;2018;2018
79509;64591;2018;2018
77797;79471;2018;2018
91517;15539;2018;2018
19905;37521;2018;2018
54595;62455;2018;2018
57247;64809;2018;2018
6020;96888;2018;2018
93769;4482;2019;2019
33484;60409;2019;2019
48954;22909;2019;2019
83243;46431;2019;2019
73820;1396;2019;2019
51227;71322;2019;2019
88008;99016;2019;2019
75625;46245;2019;2019
98788;18621;2019;2019
9185;23188;2019;2019
94662;16694;2019;2019
60353;58044;2019;2019
92861;3858;2019;2019
79760;53566;2019;2019
82315;22657;2019;2019
98276;21279;2019;2019
3607;28424;2019;2019
4480;55145;2019;2019
98716;2768;2019;2019
74473;72623;2019;2019
63661;30524;2019;2019
24815;60005;2019;2019
92383;3936;2019;2019
38729;14569;2020;2020
74134;1737;2020;2020
56921;40087;2020;2020
97034;55993;2020;2020
29490;5636;2020;2020
94447;84994;2020;2020
88189;44949;2020;2020
19805;6739;2020;2020
86555;2044;2020;2020
45280;7872;2020;2020
82416;73043;2020;2020
86016;35091;2020;2020
44997;97544;2015;2015
20641;57469;2015;2015
84442;78901;2015;2015
59338;87951;2015;2015
45138;2826;2015;2015
33405;94815;2015;2015
41734;63804;2015;2015
54388;89849;2015;2015
9417;96644;2015;2015
55889;53127;2015;2015
62711;89452;2015;2015
11725;12422;2015;2015
75175;36494;2016;2016
89882;69053;2016;2016
31658;8516;2016;2016
1603;36856;2016;2016
98941;45575;2016;2016
72143;43573;2016;2016
10661;85766;2016;2016
55877;499;2016;2016
64163;56012;2016;2016
10231;74975;2016;2016
46765;4707;2016;2016
74642;67619;2016;2016
86567;94795;2016;2016
56082;37135;2016;2016
907;45252;2016;2016
91337;16154;2016;2016
15904;7404;2017;2017
34246;82673;2017;2017
90312;2355;2017;2017
86622;64859;2017;2017
87465;20015;2017;2017
54537;96721;2017;2017
78917;90961;2017;2017
85306;275;2017;2017
73111;57774;2017;2017
20647;3829;2017;2017
59674;70981;2017;2017
26862;97685;2017;2017
92276;52183;2017;2017
83918;40705;2017;2017
68794;74522;2017;2017
37736;3796;2017;2017
68831;39705;2017;2017
46086;61101;2017;2017
53500;96504;2017;2017
11829;47821;2017;2017
62628;75248;2018;2018
70452;8208;2018;2018
53834;65218;2018;2018
33744;1244;2018;2018
1876;52825;2018;2018
20034;87731;2018;2018
42986;29094;2018;2018
96075;23333;2018;2018
55124;12512;2018;2018
60834;7467;2018;2018
28518;68522;2018;2018
60422;67909;2018;2018
18096;58647;2018;2018
89913;93739;2018;2018
77165;59371;2018;2018
82039;86897;2018;2018
37452;59977;2018;2018
29053;78654;2019;2019
58889;28349;2019;2019
75601;53092;2019;2019
59538;19473;2019;2019
38054;93033;2019;2019
28172;90011;2019;2019
32641;93155;2019;2019
49390;8224;2019;2019
46643;63241;2019;2019
65024;53556;2019;2019
36123;11801;2019;2019
72381;70986;2019;2019
31125;75886;2019;2019
62260;13889;2019;2019
68750;25192;2019;2019
87159;74862;2019;2019
76730;1344;2019;2019
62069;566;2019;2019
30872;71152;2019;2019
94594;42134;2019;2019
1795;53093;2019;2019
18089;60939;2019;2019
86890;2062;2019;2019
8164;98391;2020;2020
89078;94255;2020;2020
36229;7852;2020;2020
38144;99125;2020;2020
93479;3217;2020;2020
83126;93297;2020;2020
97030;81781;2020;2020
61664;98248;2020;2020
84358;13701;2020;2020
71343;92207;2020;2020
82486;2463;2020;2020
72670;3028;2020;2020
89045;7351;2015;2015
74048;3417;2015;2015
60302;98035;2015;2015
67365;58274;2015;2015
81671;91526;2015;2015
23928;174;2015;2015
9319;5248;2015;2015
91248;55564;2015;2015
9369;27522;2015;2015
63853;97565;2015;2015
37896;22391;2015;2015
83536;4184;2015;2015
70987;1219;2016;2016
8949;2275;2016;2016
2552;1271;2016;2016
90467;63807;2016;2016
65705;63037;2016;2016
67653;96324;2016;2016
28101;5079;2016;2016
17125;76735;2016;2016
65642;34284;2016;2016
62453;63289;2016;2016
78794;47033;2016;2016
78212;76692;2016;2016
89699;59491;2016;2016
42826;91568;2016;2016
56734;49622;2016;2016
87931;72006;2016;2016
59405;15422;2017;2017
83975;856;2017;2017
61074;72187;2017;2017
44122;13154;2017;2017
94039;45917;2017;2017
9445;478;2017;2017
38372;965;2017;2017
71571;93587;2017;2017
72796;27695;2017;2017
60559;32548;2017;2017
59464;9237399999;2017;2017
44698;7326;2017;2017
61066;8208;2017;2017
96527;71777;2017;2017
55238;53208;2017;2017
44161;68761;2017;2017
72966;8439;2017;2017
35871;9874;2017;2017
15038;11391;2017;2017
69699;50806;2017;2017
69723;29694;2018;2018
50773;46743;2018;2018
24266;53383;2018;2018
83960;40264;2018;2018
87363;11169;2018;2018
6115;62256;2018;2018
61275;24001;2018;2018
16695;148;2018;2018
53849;18915;2018;2018
78636;87636;2018;2018
22398;82311;2018;2018
89594;16434;2018;2018
37804;91499;2018;2018
76132;13383;2018;2018
29009;18469;2018;2018
75135;62126;2018;2018
11880;53166;2018;2018
91961;48543;2019;2019
66169;68432;2019;2019
85818;62766;2019;2019
89265;27526;2019;2019
72316;97165;2019;2019
83511;94057;2019;2019
79462;9235;2019;2019
30844;4229;2019;2019
6914;40739;2019;2019
92822;56037;2019;2019
41274;2376;2019;2019
28313;47041;2019;2019
84046;25515;2019;2019
62260;84745;2019;2019
44893;96232;2019;2019
58529;13914;2019;2019
90831;59724;2019;2019
96628;69359;2019;2019
43891;98887;2019;2019
19677;54809;2019;2019
35568;11558;2019;2019
58258;63383;2019;2019
58079;73533;2019;2019
84486;14246;2020;2020
85209;3122;2020;2020
80383;48648;2020;2020
91766;9128;2020;2020
93515;32581;2020;2020
51957;71586;2020;2020
760;46257;2020;2020
81542;65143;2020;2020
22473;76437;2020;2020
91670;46808;2020;2020
89307;41355;2020;2020
95740;60679;2020;2020
81171;76341;2015;2015
84176;8148;2015;2015
80898;73351;2015;2015
59803;36847;2015;2015
60447;79054;2015;2015
78698;70974;2015;2015
61621;1674;2015;2015
78101;2368;2015;2015
39112;76416;2015;2015
67969;99072;2015;2015
59125;52256;2015;2015
30025;496;2015;2015
13948;88293;2016;2016
94789;1479;2016;2016
38812;62147;2016;2016
68567;33466;2016;2016
63381;5528;2016;2016
66882;86489;2016;2016
67570;44948;2016;2016
28230;19992;2016;2016
26249;20093;2016;2016
9193;91899;2016;2016
1895;33555;2016;2016
84126;77662;2016;2016
84071;7725;2016;2016
32541;55439;2016;2016
71798;59943;2016;2016
71864;32676;2016;2016
57757;35434;2017;2017
96547;52577;2017;2017
84262;2885;2017;2017
10637;28157;2017;2017
1977;99485;2017;2017
82076;71877;2017;2017
71596;27492;2017;2017
95864;53975;2017;2017
52872;95772;2017;2017
20043;5017;2017;2017
92100;29443;2017;2017
86347;55123;2017;2017
20111;8607;2017;2017
30966;93158;2017;2017
22835;36759;2017;2017
58362;60267;2017;2017
51250;72275;2017;2017
52303;67968;2017;2017
42364;2811;2017;2017
46549;34623;2017;2017
75393;68257;2018;2018
71369;69093;2018;2018
13611;63696;2018;2018
59329;7692;2018;2018
41976;6359;2018;2018
25577;64835;2018;2018
72168;71166;2018;2018
47614;9291;2018;2018
69734;77674;2018;2018
72379;15405;2018;2018
21727;19875;2018;2018
67760;84015;2018;2018
58846;33954;2018;2018
82542;35518;2018;2018
81399;70831;2018;2018
44829;84058;2018;2018
24876;25121;2018;2018
42351;28996;2019;2019
38579;2381;2019;2019
5728;252;2019;2019
49040;36282;2019;2019
17601;38556;2019;2019
42714;4249;2019;2019
51885;96966;2019;2019
7577;33771;2019;2019
22372;32208;2019;2019
87315;45169;2019;2019
67935;46133;2019;2019
84083;41387;2019;2019
65094;10784;2019;2019
43141;57219;2019;2019
28448;91669;2019;2019
53219;63735;2019;2019
7401;83827;2019;2019
77488;9459;2019;2019
29323;79947;2019;2019
95433;10069;2019;2019
60711;48619;2019;2019
5347;29675;2019;2019
8384;66099;2019;2019
17549;13983;2020;2020
67002;96106;2020;2020
28839;65652;2020;2020
99642;58801;2020;2020
24322;6293;2020;2020
50756;99817;2020;2020
53167;96933;2020;2020
46388;26143;2020;2020
16132;82;2020;2020
745;95558;2020;2020
42638;67121;2020;2020
77026;7301;2020;2020
55970;58091;2015;2015
9223;7568;2015;2015
22918;19733;2015;2015
56256;31054;2015;2015
75503;39307;2015;2015
98751;67446;2015;2015
25022;63359;2015;2015
96508;15272;2015;2015
29829;50606;2015;2015
84918;9139;2015;2015
60432;87111;2015;2015
80074;23617;2015;2015
55132;89945;2016;2016
67207;25263;2016;2016
97622;86513;2016;2016
13404;92187;2016;2016
52562;98558;2016;2016
3362;9451;2016;2016
37527;5754;2016;2016
66466;55903;2016;2016
97557;80538;2016;2016
93709;64673;2016;2016
44579;14376;2016;2016
21558;1181;2016;2016
23700;9545;2016;2016
12046;5266;2016;2016
17926;45379;2016;2016
2548;8906;2016;2016
24293;87188;2017;2017
36749;54002;2017;2017
48523;3956;2017;2017
86398;57594;2017;2017
91612;163;2017;2017
59424;1556;2017;2017
91290;82211;2017;2017
21516;30129;2017;2017
38753;82642;2017;2017
69789;83801;2017;2017
22125;50242;2017;2017
50490;85708;2017;2017
72983;12452;2017;2017
40945;27983;2017;2017
5195;45194;2017;2017
7541;55203;2017;2017
85247;54551;2017;2017
34084;74;2017;2017
4867;52963;2017;2017
19778;60978;2017;2017
94422;57147;2018;2018
21796;68522;2018;2018
39173;697;2018;2018
64508;48739;2018;2018
38385;54513;2018;2018
95055;72154;2018;2018
58326;76374;2018;2018
23322;74439;2018;2018
44733;17433;2018;2018
18665;27805;2018;2018
18492;33397;2018;2018
95;93494;2018;2018
7265;86804;2018;2018
30256;4048;2018;2018
84105;52501;2018;2018
31899;85988;2018;2018
84777;77633;2018;2018
64654;5486;2019;2019
95105;99721;2019;2019
48688;75338;2019;2019
29879;55531;2019;2019
22247;12391;2019;2019
62367;76681;2019;2019
13706;24556;2019;2019
22801;95305;2019;2019
51517;6024;2019;2019
793;74988;2019;2019
81964;78856;2019;2019
11683;39061;2019;2019
30242;4391;2019;2019
20446;33473;2019;2019
69817;12722;2019;2019
67478;92328;2019;2019
45176;83208;2019;2019
24888;6482;2019;2019
13355;55572;2019;2019
76341;74714;2019;2019
80363;1867;2019;2019
94975;23854;2019;2019
59814;65987;2019;2019
52352;3375;2020;2020
89925;4993;2020;2020
97290;96922;2020;2020
65718;4349;2020;2020
66774;69275;2020;2020
26224;93122;2020;2020
45523;2012;2020;2020
57970;93861;2020;2020
20057;95053;2020;2020
59801;9678;2020;2020
33828;99773;2020;2020
32162;44049;2020;2020
34015;10456;2015;2015
94788;42907;2015;2015
24051;12976;2015;2015
62601;49112;2015;2015
24708;5786;2015;2015
12396;26834;2015;2015
96176;3979;2015;2015
12048;27093;2015;2015
30013;95354;2015;2015
88134;3304;2015;2015
24058;48851;2015;2015
51275;70222;2015;2015
64621;9309;2016;2016
52887;1865;2016;2016
94194;21968;2016;2016
78668;45379;2016;2016
8707;28922;2016;2016
3588;86192;2016;2016
37424;85636;2016;2016
71241;29372;2016;2016
58170;26597;2016;2016
59275;88437;2016;2016
899;43486;2016;2016
25352;8153;2016;2016
36753;62526;2016;2016
60925;62874;2016;2016
5226;59525;2016;2016
40393;59194;2016;2016
67945;36107;2017;2017
65417;90243;2017;2017
97043;4204;2017;2017
11321;48883;2017;2017
12982;46786;2017;2017
88954;2678;2017;2017
43330;88439;2017;2017
16291;55366;2017;2017
29638;85258;2017;2017
41418;39229;2017;2017
34282;10912;2017;2017
43094;99482;2017;2017
25513;47413;2017;2017
81222;84654;2017;2017
66522;98095;2017;2017
58632;12619;2017;2017
36262;16791;2017;2017
68298;59352;2017;2017
84811;4248;2017;2017
64401;89399;2017;2017
71947;6254;2018;2018
59809;36688;2018;2018
83107;78406;2018;2018
16504;31865;2018;2018
30914;24451;2018;2018
68265;35961;2018;2018
4924;26233;2018;2018
62095;95393;2018;2018
14076;99504;2018;2018
85669;5969;2018;2018
53578;8678;2018;2018
26563;34581;2018;2018
44708;70492;2018;2018
14229;67786;2018;2018
79125;1954;2018;2018
28359;83235;2018;2018
39511;21604;2018;2018
75328;95421;2019;2019
62506;5565;2019;2019
8220;947;2019;2019
80018;48085;2019;2019
6872;34444;2019;2019
40017;64082;2019;2019
65131;94379;2019;2019
40653;58351;2019;2019
76994;98279;2019;2019
5385;85204;2019;2019
4501;97213;2019;2019
98314;78224;2019;2019
91066;65484;2019;2019
81770;5122;2019;2019
27973;41025;2019;2019
92394;22591;2019;2019
55061;72883;2019;2019
14641;10051;2019;2019
10955;37144;2019;2019
73229;47595;2019;2019
11154;82509;2019;2019
97886;69639;2019;2019
17756;94903;2019;2019
44449;7717;2020;2020
43267;5791;2020;2020
25167;7510699999;2020;2020
71364;15493;2020;2020
29411;25863;2020;2020
4121;2046;2020;2020
80870;89222;2020;2020
38627;75306;2020;2020
32833;84917;2020;2020
18870;16769;2020;2020
83046;14596;2020;2020
16301;64552;2020;2020
87853;10069;2015;2015
8794;60705;2015;2015
70529;3092;2015;2015
34102;67261;2015;2015
11952;3003;2015;2015
63388;97788;2015;2015
37165;89322;2015;2015
23541;34685;2015;2015
88580;76915;2015;2015
11497;40085;2015;2015
29510;21342;2015;2015
42235;12869;2015;2015
48324;60887;2016;2016
93189;31574;2016;2016
31570;99597;2016;2016
5712;19045;2016;2016
99664;6582;2016;2016
99093;47309;2016;2016
74788;54039;2016;2016
15828;81181;2016;2016
71205;39845;2016;2016
26047;5705;2016;2016
77023;1934;2016;2016
89591;20429;2016;2016
20214;67935;2016;2016
35358;71583;2016;2016
24927;22786;2016;2016
9264;9908;2016;2016
7038;58139;2017;2017
67239;79104;2017;2017
33718;5103;2017;2017
56423;64182;2017;2017
87623;49632;2017;2017
93911;11184;2017;2017
7379;21076;2017;2017
97700;9195;2017;2017
95287;25838;2017;2017
46310;43826;2017;2017
99021;187;2017;2017
8978;12548;2017;2017
34958;16441;2017;2017
58199;85898;2017;2017
11358;46818;2017;2017
17580;68997;2017;2017
20986;26281;2017;2017
80677;13866;2017;2017
30422;78907;2017;2017
58418;72436;2017;2017
83655;23838;2018;2018
1593;25996;2018;2018
54136;33795;2018;2018
29245;44398;2018;2018
29088;6195;2018;2018
42046;72551;2018;2018
9367;37735;2018;2018
41776;997;2018;2018
8284;6871;2018;2018
32687;9822;2018;2018
45206;3;2018;2018
89650;88179;2018;2018
51405;27012;2018;2018
44990;13625;2018;2018
47358;10707;2018;2018
27385;73562;2018;2018
93484;41918;2018;2018
83446;96802;2019;2019
92273;74699;2019;2019
99749;43241;2019;2019
63810;93581;2019;2019
94328;82268;2019;2019
22284;12725;2019;2019
67278;40375;2019;2019
54013;99004;2019;2019
8332;22118;2019;2019
19738;1605;2019;2019
98723;16501;2019;2019
78686;2512;2019;2019
53251;46377;2019;2019
83473;71362;2019;2019
24618;51134;2019;2019
70727;67187;2019;2019
39690;29418;2019;2019
80608;57319;2019;2019
